Bloco,Layout Descritivo
Bloco E – Apuração do ICMS e do IPI,|E250|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E300|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E310|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E311|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E312|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E313|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E316|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E500|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E510|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E520|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E530|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E531|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco E – Apuração do ICMS e do IPI,|E990|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G001|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G110|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G125|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G126|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G130|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G140|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco G – Controle do Crédito de ICMS do Ativo Permanente – CIAP,|G990|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco H – Inventário Físico,|H001|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco H – Inventário Físico,|H005|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco H – Inventário Físico,|H010|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco H – Inventário Físico,|H020|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco H – Inventário Físico,|H990|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K001|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K100|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K200|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K210|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K215|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K220|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K230|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K235|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K250|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K255|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K260|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K265|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K270|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K275|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K280|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco K – Controle da Produção e do Estoque,|K990|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1001|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1010|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1100|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1105|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1110|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1200|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1210|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1300|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1310|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1320|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1350|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1360|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1370|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1390|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1391|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1400|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1500|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1510|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1600|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1700|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1710|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1800|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1900|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1910|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1920|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1921|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1922|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1923|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1925|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1926|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 1 – Outras Informações,|1990|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 9 – Controle e Encerramento do Arquivo Digital,|9001|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 9 – Controle e Encerramento do Arquivo Digital,|9900|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 9 – Controle e Encerramento do Arquivo Digital,|9990|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
Bloco 9 – Controle e Encerramento do Arquivo Digital,|9999|CAMPO1|CAMPO2|CAMPO3|CAMPO4|CAMPO5|CAMPO6|CAMPO7|CAMPO8|CAMPO9|CAMPO10||
